word	zone	item	nItem	meanItemRT	sdItemRT	gmeanItemRT	gsdItemRT
he	31	6	84	361.5952380952381	264.23766771089237	323.4437229972047	1.521483793775446
he	61	5	95	377.7157894736842	219.9533153154393	339.7479792507218	1.541744971170332
he	66	2	91	373.75824175824175	318.9070341950716	319.3550041744335	1.6298329305595713
he	66	5	94	318.32978723404256	118.42336919711944	300.6986228397564	1.3932885250156253
he	68	2	91	361.4175824175824	163.87705865706263	332.05446036126324	1.499040614785052
he	87	4	87	319.35632183908046	104.16377723872823	304.6134629893868	1.3550654322558073
he	116	6	83	333.6024096385542	129.01322864285873	312.85712560532323	1.4218073481797968
he	121	2	91	336.9120879120879	138.73641261612678	315.3870467672999	1.417538475779065
he	133	3	91	340.6043956043956	115.96703354554205	321.52475153319944	1.4118353161185102
he	133	5	95	345.9894736842105	255.27146562946209	312.53012044875106	1.4771492624527578
he	143	9	78	361.7564102564103	178.21154698238686	330.1121111170382	1.5163503361525779
he	154	2	91	367.7032967032967	209.24533683934504	333.44415126383706	1.5107146466134995
he	187	2	91	479.35164835164835	364.3688111310167	398.752103951703	1.7475672009977519
he	284	6	83	329.43373493975906	131.38661928112776	306.72462974819695	1.4546172529907415
he	285	8	75	303.4266666666667	104.09937732935947	289.20126901894855	1.3537285430396173
he	291	5	93	299.16129032258067	93.3194944826154	286.1651785657043	1.3453792850477915
he	304	7	75	360.50666666666666	310.404329750614	313.57047778492483	1.5662686706457083
he	362	4	87	354.01149425287355	146.39850792327036	329.107126311551	1.456229112022213
he	386	2	91	315.68131868131866	147.82135457826402	291.12504871959095	1.4642704530769106
he	392	3	90	314.9888888888889	86.07411157917818	303.3875769027038	1.322694525429317
he	403	2	92	330.9021739130435	156.6996188402279	308.4077729077671	1.4187464656252946
he	414	1	80	321.925	154.72538146951212	300.203498815731	1.4122303549752069
he	435	4	87	322.7241379310345	125.56048201223004	304.5802302321952	1.3874127142497419
he	451	4	87	373.85057471264366	239.88740230480957	333.7033120332538	1.5443042203647934
he	460	2	91	338.64835164835165	139.21736590481436	315.7431365270512	1.4400032315032856
he	469	4	87	323.7701149425287	145.94254214630556	300.56336293232636	1.4427128315096482
he	472	4	87	349.4712643678161	296.1485264965153	313.3557258361992	1.4729839761867587
he	483	4	87	346.9655172413793	128.0402778449088	326.71401250195584	1.4105784879920846
he	524	5	93	309.59139784946234	93.13188831356777	297.6116715986701	1.318838191009044
he	534	5	94	279.5851063829787	80.44090993299847	268.6979413505423	1.3288588489069957
he	537	1	85	340.32941176470587	151.79084829017148	316.4364699119227	1.4465196871135524
he	543	5	94	307.40425531914894	124.29701846344449	289.1528236107201	1.395787778310812
he	564	1	85	295.2705882352941	118.61877594041442	277.31066202319556	1.4045766368907966
he	567	1	84	288.76190476190476	110.51986890525248	273.2251123743546	1.3741725092064665
he	588	5	93	318.4731182795699	119.57684371201293	300.38979736833414	1.3994802681761604
he	633	4	87	351.0344827586207	210.29406035446857	317.89555210467614	1.4979465529252523
he	655	5	93	308.1505376344086	283.1900554872676	275.2819042024544	1.4632099357141732
he	657	6	83	298.32530120481925	92.15695895454468	286.3821763377492	1.3229483780265126
he	661	4	88	369.40909090909093	194.5946353328207	332.96627267013054	1.543685848898229
he	666	4	87	370.44827586206895	187.4371683016639	336.12919446118485	1.5227920724221693
he	671	4	87	310.9655172413793	120.95409933503815	291.33194502404035	1.4274626470322362
he	682	1	84	328.32142857142856	142.69768876424556	306.6822819268685	1.4203828840148467
he	689	5	93	302.8279569892473	147.64805566056722	282.6699302378678	1.4068175345949847
he	691	5	93	320.81720430107526	118.24430735783389	304.5949934993201	1.3598494629178504
he	702	1	85	296.9647058823529	118.34135925754939	279.09900266334495	1.4034795133075948
he	719	2	91	338.3736263736264	178.37243486291683	312.70553221585726	1.4421621832756486
he	720	5	94	323.75531914893617	181.87450986049103	299.0256678902796	1.4300932885190052
he	755	2	92	301.30434782608694	101.5328387445463	287.3835093949442	1.34845834343311
he	764	2	91	303.1098901098901	144.43933371253524	282.8243313043016	1.4102850122348543
he	772	2	92	313.9673913043478	125.89368016389002	294.91542409196455	1.407814236857334
he	776	5	93	381.59139784946234	180.3091087765879	350.7579547778287	1.4843561708556172
he	784	2	93	306.2258064516129	107.74669661356698	290.03310384793303	1.3823548095760576
he	785	1	84	295.76190476190476	100.21261963284645	282.0622227762838	1.3496829990894457
he	790	2	93	337.64516129032256	233.78100329904117	300.70063143130017	1.5375722197841606
he	814	2	93	318.61290322580646	147.63770523010066	296.685764781004	1.427514974509642
he	821	2	92	299.20652173913044	108.38865133038283	282.0076287299445	1.4050328271841388
he	833	1	85	303.81176470588235	119.75008640196175	288.10428624099006	1.3584690664878893
he	849	4	88	320.70454545454544	122.418366803456	303.0455300663737	1.3829385149376794
he	869	4	87	321.7701149425287	127.96353960637101	301.57626612181616	1.4215237179442266
he	872	4	87	294.5057471264368	105.30474862448298	279.0469150273525	1.3787176823620828
he	884	4	87	305.17241379310343	127.50797575569602	284.9051543286524	1.4306650714470877
he	887	4	87	328.1264367816092	199.36736014947328	294.9609435636631	1.534192991032179
he	890	1	85	323.61176470588236	124.76493079059543	304.3395963463298	1.4072474256399625
he	896	1	84	316.76190476190476	110.85327533162861	300.55651392491103	1.3744808690116799
he	899	2	89	343.64044943820227	266.2277838444079	306.54861942163575	1.50413856746235
he	906	1	85	300.1294117647059	97.37027856825401	286.38101245785623	1.3541447391985622
he	912	4	88	296.125	127.1646423514328	275.73842077605275	1.4376587193624348
he	913	2	89	300.1123595505618	141.60327408598027	277.9275799593327	1.4500226250758197
he	913	5	94	299.4574468085106	92.29693373133702	286.3277540204406	1.351809839911201
he	920	4	88	328.46590909090907	144.84672428845292	303.09554226030235	1.4786917953254273
he	922	2	90	310.8666666666667	194.88522695523451	282.8546020313851	1.4737821110005396
he	943	4	88	296.82954545454544	117.65039009474717	279.56790283030364	1.393774391396358
he	957	5	94	308.67021276595744	112.94449948268885	291.30636167745513	1.397471440701678
he	1017	4	88	306.6818181818182	123.20896607306692	288.1027103801126	1.403368111917802
he	1018	1	84	305.79761904761904	161.06264438394618	283.1433205186338	1.4287822230027878
he	1058	4	88	331.6363636363636	243.45403313293832	297.36821169865215	1.4967107919798288
he	1063	4	89	334.2584269662921	128.42034390748077	313.7607546626211	1.420817521276731
He	28	5	96	358.9895833333333	209.47932920466192	320.83633155896075	1.5559376417294966
He	39	5	94	344.5531914893617	220.5137509194009	309.28518816700523	1.5252593693923562
He	115	5	93	328.6989247311828	130.05022315363203	307.77958105308926	1.4264857560110642
He	157	6	84	400.4047619047619	301.9877169387363	351.8635051310479	1.5797343318326245
He	293	1	85	315.7529411764706	125.63248611974313	296.29711680376084	1.4172407141159777
He	370	2	91	329.34065934065933	185.3132614898483	298.6535005210477	1.5051290748239181
He	386	3	90	409.9888888888889	193.77314979898844	377.7987395837354	1.4733259321381413
He	554	1	85	318.9764705882353	142.84556899894744	298.2851182185516	1.41058281827881
He	754	9	78	377.47435897435895	171.40153542773865	344.53871524274393	1.532097152787321
He	772	1	85	311.7647058823529	103.66333409038073	296.9560588510161	1.3596806093501947
He	805	1	85	307.77647058823527	104.29210083663463	292.5278451252183	1.3722833630395528
He	927	8	71	340.056338028169	130.32101982894213	319.8260454516636	1.4090674639414236
He	928	4	86	341.8837209302326	193.51415322032656	308.81190076559625	1.5210994901166808
He	950	5	93	336.01075268817203	180.5177634655416	308.24047754871157	1.4652692420150661
He	981	4	87	327.632183908046	144.01107151741388	302.3192110629419	1.4816069899331477
He	1051	4	87	342.5632183908046	178.5241629889827	313.4726891813328	1.4826204120407354
he's	256	6	84	328.1309523809524	120.70553433194003	308.304410593474	1.423248270508757
head	40	3	91	391.97802197802196	163.52213428306393	362.81735275806494	1.4783374264831046
head	128	1	87	424.8390804597701	268.676423073227	374.94940142022085	1.5991590727717573
head	306	1	85	300.0235294117647	103.5476628775124	284.59091137755314	1.3796751784084111
head	308	10	72	363.68055555555554	133.6244291560965	342.00226506980084	1.421855779715496
head	350	10	71	340.98591549295776	130.67795671122704	318.9840053545835	1.439454816525747
head	490	10	70	322.0857142857143	105.01631934700693	306.2532197556127	1.3749142934790841
head	495	1	85	357.94117647058823	230.81874732709008	318.82964262632146	1.547626914467915
head	639	1	85	312.6	116.55717991816802	296.7144444905921	1.3621832133875056
head	722	1	84	302.3095238095238	100.5540046940522	286.84265175192246	1.3842018505576061
head	736	1	85	300.88235294117646	103.37430966714923	286.1628550372169	1.363593567533494
head	824	5	93	313.81720430107526	103.32251598509599	299.11069529414306	1.3561207150727792
head	1097	6	85	333.4117647058824	113.98802089501783	316.1460352694722	1.3843797021616195
head,	47	5	94	374.0531914893617	265.4733393665662	325.0106542540213	1.6249838201601376
head,	586	5	93	333.9032258064516	146.54388454717827	311.62450738426395	1.4303183850764762
head.	707	1	84	371.2738095238095	245.8039845565301	327.54555554224913	1.5758687315924347
head.	969	5	93	450.8279569892473	383.9256501747247	377.8691546403091	1.69298549712739
head.'	877	1	84	316.1190476190476	132.13058571356504	293.23808208523866	1.4624730943867044
heads	11	4	90	349.8666666666667	148.58041366829843	324.00550626398274	1.471571250590734
hear	264	10	74	302.6621621621622	145.39999406710118	281.3059336248683	1.4327716240713009
hear	286	4	87	322.8735632183908	131.49646777444573	300.73133864899296	1.4487908074780458
hear	940	4	88	311.64772727272725	113.9526055718535	294.07155912866216	1.398969842917533
hear	956	2	92	297.44565217391306	98.1049409124644	282.3612429907571	1.3828453342551121
heard	417	2	92	313.9782608695652	122.29634142774884	295.2902703345161	1.4063505315097005
heard	568	6	82	300.4024390243902	106.94487558425044	285.592523330907	1.3594397610783755
heard	572	2	91	302.8901098901099	114.71272820489457	284.528756876967	1.4183150787095973
heard	597	3	91	330.68131868131866	140.6105637821378	310.4962102545521	1.4054256828580654
heard	675	7	74	307.3378378378378	113.81302583648119	291.08756763939977	1.374779671853792
hearing	454	10	72	327.0138888888889	129.36415388902793	305.21816340622775	1.4478575574528776
hearsay	556	8	72	399.4166666666667	191.98142148964075	361.8484188044522	1.5518885777481004
heart	105	7	75	345.52	139.0497052874998	320.57490698005165	1.4725594836456612
heart	465	1	85	388.1411764705882	246.7356959206685	343.24115638240096	1.5744523223771647
heart	867	7	72	292.55555555555554	116.41425411112846	276.5485005070574	1.3724533887576333
heart,	185	2	91	394.2197802197802	194.10866385139374	358.8487508233009	1.5229434387983702
heavens,	1060	6	80	321.9	106.87430212963356	306.2804019761158	1.3676686044216229
heavy	299	2	91	338.86813186813185	138.07463430987113	317.9315027487521	1.415513959471814
heavy	455	2	90	299.97777777777776	118.06806052592951	281.37460897400433	1.4170687957082295
heavy	498	1	85	345.29411764705884	124.25940833685024	325.86289482771423	1.4020890700292379
heavy	693	7	73	362.2328767123288	262.99759824357216	317.34095416581295	1.572849705685122
heavy	880	2	92	321.8478260869565	131.42314302547592	298.8873710839318	1.465010335135895
hedge-king,	1083	4	91	525.3626373626373	233.02968415983767	474.9016009787372	1.5914264957653608
hedge-king!'	1085	4	85	964.2941176470588	573.4006083909235	824.2136822780344	1.756399923847904
hedges,	1055	4	87	329.5287356321839	146.54317873728994	303.6669812431114	1.4825458287988307
held	316	4	87	337.6666666666667	135.57420234353313	316.22166733798116	1.4234417566201651
held	480	3	90	305.1222222222222	100.84595302835538	290.99819967664416	1.3548064168023228
held	846	9	77	312.09090909090907	144.72871008038143	292.3061669747169	1.3980003967691341
hell.	624	6	81	409.8395061728395	294.22807721180016	352.75575784872535	1.657472162016919
help	654	10	70	297.9	83.60503243989181	286.4682919250265	1.3283795781801777
help	783	9	77	326.35064935064935	114.4577336645516	310.53779915704706	1.3579508848618438
help	866	2	93	313.44086021505376	118.06174346000996	294.04671837088756	1.428210239148713
help.	273	1	86	334.95348837209303	185.64082379227995	302.2663067580747	1.5287951960240302
helped	971	3	91	334.6043956043956	161.2888285117299	311.17695628533335	1.4297844922259761
helped	992	3	91	305.16483516483515	88.2725909059562	292.55383384996213	1.3438556831128772
helping	420	7	74	339.7162162162162	215.5122931541386	306.29149088229275	1.5148175213775534
helpless.	981	3	90	451.53333333333336	332.2908973315974	380.5422323122434	1.7241142482321876
her	37	6	82	425.8658536585366	217.80179925313803	379.8568252507516	1.6063163807109158
her	60	3	90	420.8666666666667	183.8220438908911	384.45090437519707	1.5328488997526568
her	65	3	93	360.19354838709677	145.86140369665665	332.82478983430195	1.491611694315671
her	77	3	92	346.3152173913044	155.08309926608445	320.1262233552216	1.476262043709404
her	82	6	84	331.7142857142857	152.10123225569384	302.13992161094455	1.5347099877999417
her	86	3	93	371.741935483871	178.25811178724047	338.9182097364571	1.526071669304795
her	93	2	92	384.07608695652175	265.7136868471897	339.88134452410856	1.5619846843061922
her	104	7	76	327.1842105263158	136.04800236449051	305.2709696357238	1.4365388917233204
her	122	7	75	348.38666666666666	122.83650893739991	329.0712791600656	1.4042409870877495
her	132	7	75	359.70666666666665	179.66573868619932	329.0836151882275	1.4961868651985888
her	137	6	84	380.7142857142857	292.3285645861137	331.57200902709343	1.597191460527073
her	147	3	90	343.5444444444444	122.29455701973896	324.7118355856924	1.394349714480349
her	169	6	83	314.68674698795184	118.65485176176291	295.69323126606713	1.417025389301955
her	169	7	75	342.82666666666665	114.88929728495441	325.0110208519894	1.3897266433910254
her	180	7	75	348.96	225.30978313952184	315.0750510006428	1.498580457629445
her	197	7	75	355.2	171.98475733842446	323.8248931807482	1.5179699855984399
her	212	3	92	352.35869565217394	241.61592360384554	323.7197148252172	1.4225598119620957
her	225	7	76	341.7894736842105	123.15781916326964	322.0987796695586	1.4076328242409646
her	231	3	92	464.79347826086956	295.7239408430923	406.72296307947653	1.6352544926925285
her	233	7	75	353.49333333333334	208.7090547857221	322.6417208716798	1.4761012193151575
her	237	6	84	347.1666666666667	254.97780831069124	311.6042085359995	1.4956264214261208
her	246	3	91	360.2857142857143	141.43756264509133	336.3511775975349	1.4433564933470522
her	255	3	91	333.1868131868132	107.88830768571232	316.6860962107776	1.378673561265178
her	264	6	83	383.7831325301205	215.92405215117807	348.29080202826424	1.5171678428796507
her	267	7	74	315.4594594594595	110.07534022537116	300.12006641155784	1.358441662000826
her	286	7	75	306.7866666666667	135.66924140372817	287.73921196053516	1.3985472870395135
her	298	7	75	324.24	156.1535834415004	299.11420507102673	1.4616612019103568
her	336	7	75	327.29333333333335	134.87940292473618	306.94795554964816	1.408719017747759
